item_id,item_name,item_category_id,brand,pack_size_value,pack_size_uom,pack_count,tier,is_perishable,shelf_life_days,mrp_inr,unit_cost_inr,gst_rate
1430,Catch Hardware 750ml x1 (Economy),70,Catch,750,ml,1,Economy,0,678,741.38,614.56,0.18
1431,Dove Disposable 50ml x1 (Economy),43,Dove,50,ml,1,Economy,0,534,392.65,357.92,0.18
1432,Pepsi Home Care 1000ml x1 (Economy),38,Pepsi,1000,ml,1,Economy,0,299,297.46,247.75,0.12
1433,Pepsi International Foods 50g x10 (Economy),74,Pepsi,50,g,10,Economy,0,298,1316.63,1029.1,0.18
1434,Parle Kitchen Essentials 200ml x5 (Economy),42,Parle,200,ml,5,Economy,0,434,64.8,53.75,0.05
1435,Pears Gifting Combos 1000ml x10 (Economy),63,Pears,1000,ml,10,Economy,0,684,325.37,266.03,0.12
1436,Pears Organic 50ml x3 (Economy),73,Pears,50,ml,3,Economy,0,341,297.19,270.13,0.28
1437,Haldiram Meat 50g x1 (Economy),17,Haldiram,50,g,1,Economy,1,29,114.91,90.17,0.05
1438,Britannia First Aid 250ml x24 (Regular),85,Britannia,250,ml,24,Regular,0,159,500.78,420.86,0.28
1439,Fortune Personal Care 750g x24 (Regular),28,Fortune,750,g,24,Regular,0,678,634.33,571.08,0.05
1440,Haldiram Personal Care 100ml x1 (Regular),28,Haldiram,100,ml,1,Regular,0,249,258.17,202.95,0.05
1441,Patanjali Sanitary 2000ml x1 (Regular),80,Patanjali,2000,ml,1,Regular,0,665,1379.7,1112.72,0.12
1442,Amul Personal Care 100g x24 (Premium),28,Amul,100,g,24,Premium,0,257,552.36,433.15,0.0
1443,Bikaji Meat 250ml x12 (Regular),17,Bikaji,250,ml,12,Regular,1,20,247.26,205.18,0.05
1444,Appy Storage 50ml x1 (Premium),51,Appy,50,ml,1,Premium,0,404,54.96,46.67,0.12
1445,Tata Mobile Accessories 250g x10 (Regular),66,Tata,250,g,10,Regular,0,358,605.03,524.83,0.05
1446,"Catch Sugar, Jaggery 50g x24 (Regular)",8,Catch,50,g,24,Regular,0,551,433.69,363.54,0.05
1447,ITC Dairy 200g x10 (Economy),2,ITC,200,g,10,Economy,1,23,198.79,165.91,0.05
1448,Everest Dry Fruits 50g x1 (Economy),24,Everest,50,g,1,Economy,0,431,135.57,115.71,0.05
1449,Red Bull Electricals 200g x2 (Economy),47,Red Bull,200,g,2,Economy,0,213,148.32,125.14,0.12
1450,Colgate Meat 1000g x10 (Regular),17,Colgate,1000,g,10,Regular,1,5,272.65,214.89,0.05
1451,"Patanjali Sugar, Jaggery 100g x1 (Regular)",8,Patanjali,100,g,1,Regular,0,494,226.15,188.25,0.0
1452,Aashirvaad Staples 750g x5 (Economy),4,Aashirvaad,750,g,5,Economy,0,122,422.0,329.74,0.0
1453,Himalaya Kids Snacks 500ml x3 (Regular),87,Himalaya,500,ml,3,Regular,0,675,3413.84,2721.29,0.28
1454,Lifebuoy Snacks 100g x3 (Premium),12,Lifebuoy,100,g,3,Premium,0,300,55.32,48.73,0.05
1455,Saffola Ready-to-Eat 50ml x3 (Regular),11,Saffola,50,ml,3,Regular,0,529,68.08,53.96,0.0
1456,Amul Pickles 2000ml x3 (Regular),23,Amul,2000,ml,3,Regular,0,629,482.0,419.2,0.0
1457,Colgate Home Appliances 50g x2 (Regular),48,Colgate,50,g,2,Regular,0,493,583.04,520.02,0.12
1458,Surf Excel Category 91 250g x1 (Regular),91,Surf Excel,250,g,1,Regular,0,527,2371.68,2159.33,0.18
1459,Bikaji Category 96 250ml x6 (Economy),96,Bikaji,250,ml,6,Economy,0,447,1317.1,1112.2,0.28
1460,Catch Footwear 100ml x1 (Regular),59,Catch,100,ml,1,Regular,0,229,363.28,306.83,0.12
1461,Dove Kitchen Appliances 50g x2 (Economy),49,Dove,50,g,2,Economy,0,107,280.72,232.01,0.12
1462,Everest Hair Care 50g x10 (Economy),30,Everest,50,g,10,Economy,0,592,368.92,301.27,0.05
1463,Lifebuoy Kitchen Appliances 100g x1 (Regular),49,Lifebuoy,100,g,1,Regular,0,286,218.2,186.56,0.12
1464,Amul Packaged Foods 500ml x3 (Regular),10,Amul,500,ml,3,Regular,0,454,47.51,38.5,0.05
1465,"Lizol Tea, Coffee 2000ml x3 (Regular)",9,Lizol,2000,ml,3,Regular,0,203,154.87,131.04,0.0
1466,Lifebuoy Skin Care 500g x12 (Economy),31,Lifebuoy,500,g,12,Economy,0,352,338.06,294.54,0.12
1467,MDH Chocolates 2000ml x1 (Economy),14,MDH,2000,ml,1,Economy,0,298,296.1,265.69,0.0
1468,"Ariel Tea, Coffee 50g x3 (Premium)",9,Ariel,50,g,3,Premium,0,659,102.28,92.31,0.05
1469,ITC Electricals 250ml x3 (Regular),47,ITC,250,ml,3,Regular,0,426,216.19,186.38,0.18
1470,Saffola Breakfast Cereals 250ml x1 (Regular),20,Saffola,250,ml,1,Regular,0,164,104.2,95.7,0.05
1471,Parle Women's Hygiene 50ml x1 (Regular),34,Parle,50,ml,1,Regular,0,504,690.25,620.5,0.05
1472,Haldiram Health 50g x3 (Premium),36,Haldiram,50,g,3,Premium,0,305,245.27,219.87,0.12
1473,Aashirvaad Snacks 50ml x2 (Premium),12,Aashirvaad,50,ml,2,Premium,0,437,49.87,41.84,0.0
1474,Himalaya Fresh Produce 100ml x3 (Regular),1,Himalaya,100,ml,3,Regular,1,13,158.89,128.9,0.0
1475,Maggi Ice Cream 50ml x12 (Regular),15,Maggi,50,ml,12,Regular,1,27,484.72,380.92,0.0
1476,Catch Men's Grooming 200ml x5 (Economy),33,Catch,200,ml,5,Economy,0,600,422.21,382.44,0.05
1477,Harpic Water 200ml x1 (Premium),27,Harpic,200,ml,1,Premium,0,316,309.47,263.86,0.05
1478,Monster Storage 250ml x1 (Regular),51,Monster,250,ml,1,Regular,0,504,54.23,45.46,0.12
1479,Amul Sports 1000ml x2 (Regular),57,Amul,1000,ml,2,Regular,0,422,581.98,504.26,0.12
1480,Harpic Party Supplies 250g x1 (Economy),82,Harpic,250,g,1,Economy,0,346,302.3,265.39,0.28
1481,Kellogg's Health Drinks 200ml x6 (Premium),18,Kellogg's,200,ml,6,Premium,0,394,195.54,165.05,0.0
1482,DMart Organic 750g x4 (Economy),73,DMart,750,g,4,Economy,0,155,530.05,460.47,0.12
1483,Kissan Skin Care 50g x1 (Regular),31,Kissan,50,g,1,Regular,0,443,144.02,123.15,0.12
1484,Monster Snacks 100ml x10 (Economy),12,Monster,100,ml,10,Economy,0,329,50.48,42.48,0.0
1485,Coca-Cola Kitchen Essentials 50ml x2 (Economy),42,Coca-Cola,50,ml,2,Economy,0,551,47.51,41.26,0.18
1486,Nestlé Toys 50ml x3 (Premium),45,Nestlé,50,ml,3,Premium,0,654,619.07,511.9,0.12
1487,Britannia Spices 500g x1 (Economy),7,Britannia,500,g,1,Economy,0,687,363.73,325.8,0.05
1488,ITC Pickles 250ml x1 (Regular),23,ITC,250,ml,1,Regular,0,395,272.29,231.32,0.05
1489,Coca-Cola Oral Care 250g x24 (Economy),29,Coca-Cola,250,g,24,Economy,0,535,86.58,75.02,0.0
1490,MDH Noodles 250ml x3 (Regular),21,MDH,250,ml,3,Regular,0,239,140.4,111.69,0.0
1491,ITC Cleaning Tools 100g x24 (Regular),55,ITC,100,g,24,Regular,0,324,247.61,208.5,0.12
1492,"Haldiram Tea, Coffee 200g x5 (Regular)",9,Haldiram,200,g,5,Regular,0,222,113.3,89.58,0.0
1493,Dabur Women's Hygiene 1000ml x6 (Regular),34,Dabur,1000,ml,6,Regular,0,432,1444.51,1149.48,0.05
1494,Tropicana Fresh Produce 2000ml x10 (Regular),1,Tropicana,2000,ml,10,Regular,1,17,367.25,295.8,0.05
1495,Monster Breakfast Cereals 500ml x1 (Premium),20,Monster,500,ml,1,Premium,0,584,158.27,141.06,0.0
1496,Bikaji Category 94 200ml x1 (Regular),94,Bikaji,200,ml,1,Regular,0,620,883.88,705.27,0.12
1497,Colgate Edible Oils 2000g x6 (Regular),6,Colgate,2000,g,6,Regular,0,442,689.86,590.13,0.0
1498,Amul Gifting Combos 250ml x5 (Regular),63,Amul,250,ml,5,Regular,0,510,215.88,189.84,0.18
1499,Nivea Women's Hygiene 200ml x24 (Regular),34,Nivea,200,ml,24,Regular,0,329,1316.5,1092.35,0.18
1500,Aashirvaad Frozen Foods 2000g x6 (Regular),16,Aashirvaad,2000,g,6,Regular,1,8,517.8,466.33,0.05
